"date","timestamp","tenant_id","org_id","unit_id","department_id","machine_id","edge_id","shift_id","batch_id","total_machine_runtime","machine_up_time","planned_production_time","machine_idle_time","actual_production_time","net_available_time","all_available_time","total_machine_downtime","total_planned_downtime","unplanned_downtime","target_parts","total_parts_produced","no_of_parts_rejected","total_production_per_batch","actual_cycletime","time_between_job_parts","parts_per_minute","availability_loss_time","cycletime_loss","capacity_utilized_percent","machine_performance_percent","machine_availability_percent","availability_loss_percent","asset_utilization_percent","planned_downtime_percent"
2023-10-15,1697342399540,18,51,52,53,NAC_012,E400022,First Shift,,3598522,3598522,3600000,1478,3600000,,,0,0,0,,171,,,2159.7466,17863,3,1478,-1840.2535211267605,6.333333333333333,19.007803759432345,99.95894444444444,0.041055555555555553,100.0,0.0
2023-10-15,1697345999377,18,51,52,53,NAC_012,E400022,First Shift,,3597699,3597699,3600000,2301,3600000,,,0,0,0,,173,,,2146.4265,17871,3,2301,-1853.5734265734268,6.407407407407407,19.234516283880335,99.93608333333334,0.06391666666666666,100.0,0.0
2023-10-15,1697349599314,18,51,52,53,NAC_012,E400022,First Shift,,3594676,3594676,3600000,5324,3600000,,,0,0,0,,175,,,2154.912,17851,3,5324,-1845.087837837838,6.481481481481482,19.47324320745458,99.85211111111111,0.1478888888888889,100.0,0.0
2023-10-15,1697353199215,18,51,52,53,NAC_012,E400022,First Shift,,3597774,3597774,3600000,2226,3600000,,,0,0,0,,177,,,2151.0212,17789,3,2226,-1848.9788732394368,6.555555555555555,19.67883474615137,99.93816666666666,0.06183333333333334,100.0,0.0
2023-10-15,1697356799651,18,51,52,53,NAC_012,E400022,First Shift,,3598299,3598299,3600000,1701,3600000,,,0,0,0,,177,,,2146.0469,17873,3,1701,-1853.9530201342282,6.555555555555555,19.675963559448505,99.95275,0.04725,100.0,0.0
2023-10-15,1697360399681,18,51,52,53,NAC_012,E400022,First Shift,,3597884,3597884,3600000,2116,3600000,,,0,0,0,,178,,,2148.0,17870,3,2116,-1852.0,6.592592592592593,19.789409552948346,99.94122222222222,0.058777777777777776,100.0,0.0
2023-10-15,1697363999727,18,51,52,53,NAC_012,E400022,First Shift,,3592874,3592874,3600000,7126,3600000,,,0,0,0,,178,,,2147.8708,17860,3,7126,-1852.1290322580644,6.592592592592593,19.81700443711636,99.80205555555555,0.19794444444444442,100.0,0.0
2023-10-15,1697367599632,18,51,52,53,NAC_012,E400022,Second Shift,,3597633,3597633,3600000,2367,3600000,,,0,0,0,,175,,,2149.6528,17869,3,2367,-1850.3472222222222,6.481481481481482,19.45723757815208,99.93425,0.06575,100.0,0.0
2023-10-15,1697371198249,18,51,52,53,NAC_012,E400022,Second Shift,,3593593,3593593,3600000,6407,3600000,,,0,0,0,,159,,,2149.6533,17862,3,6407,-1850.3467741935483,5.888888888888889,17.69816448329012,99.82202777777778,0.17797222222222223,100.0,0.0
2023-10-15,1697374061714,18,51,52,53,NAC_012,E400022,Second Shift,,2858448,2858448,3600000,3266,2861714,,,738286,738286,738286,,133,,,2154.2053,17850,3,741552,-1845.7946428571427,4.925925925925926,18.611498267591365,79.40133333333334,20.598666666666666,79.49205558333334,0.0
2023-10-16,1697443199271,18,51,52,53,NAC_012,E400022,First Shift,,2878222,2878222,3600000,729,2878951,,,721049,721049,721049,,126,,,2210.9167,17826,3,721778,-1789.0833333333335,4.666666666666667,17.510810493422678,79.95061111111112,20.04938888888889,79.9708611111111,0.0
2023-10-16,1697443606377,18,51,52,53,NAC_012,E400022,First Shift,,404938,404938,3600000,1439,406377,,,3193623,3193623,3193623,,19,,,2191.647,17853,3,3195062,-1808.3529411764707,0.7037037037037037,18.768305271424268,11.248277777777778,88.75172222222221,11.288250027777769,0.0
2023-10-17,1697515198133,18,51,52,53,NAC_012,E400022,First Shift,,2952896,2952896,3600000,1867,2954763,,,645237,645237,645237,,141,,,2159.8572,17850,3,647104,-1840.1428571428573,5.222222222222222,19.099893799172065,82.0248888888889,17.97511111111111,82.07675,0.0
2023-10-17,1697518798251,18,51,52,53,NAC_012,E400022,First Shift,,3597680,3597680,3600000,2320,3600000,,,0,0,0,,166,,,2167.628,17853,3,2320,-1832.3720930232557,6.148148148148148,18.456338529274422,99.93555555555555,0.06444444444444444,100.0,0.0
2023-10-17,1697522399150,18,51,52,53,NAC_012,E400022,First Shift,,3598478,3598478,3600000,1522,3600000,,,0,0,0,,174,,,2168.696,17851,3,1522,-1831.3040540540542,6.444444444444445,19.34151049415892,99.95772222222222,0.042277777777777775,100.0,0.0
2023-10-17,1697524174809,18,51,52,53,NAC_012,E400022,First Shift,,1773494,1773494,3600000,1315,1774809,,,1825191,1825191,1825191,,84,,,2164.027,17829,3,1826506,-1835.972972972973,3.111111111111111,18.945651916499294,49.26372222222222,50.73627777777779,49.300250027777786,0.0
2023-10-17,1697529599140,18,51,52,53,NAC_012,E400022,First Shift,,816436,816436,3600000,860,817296,,,2782704,2782704,2782704,,35,,,2179.7932,19543,3,2783564,-1820.2068965517242,1.2962962962962963,17.14770049336384,22.67877777777778,77.32122222222222,22.702666666666666,0.0
2023-10-17,1697533198600,18,51,52,53,NAC_012,E400022,First Shift,,3129786,3129786,3600000,83062,3212848,,,387152,387152,387152,,156,,,2177.448,16722,3,470214,-1822.5520000000001,5.777777777777778,19.93746537303189,86.93849999999999,13.0615,89.24577777777777,0.0
2023-10-17,1697536797289,18,51,52,53,NAC_012,E400022,First Shift,,3596517,3596517,3600000,3483,3600000,,,0,0,0,,137,,,2301.6902,22611,2,3483,-1698.3097345132742,5.074074074074074,15.23696398487759,99.90325,0.09675,100.0,0.0
2023-10-17,1697540397594,18,51,52,53,NAC_012,E400022,Second Shift,,3597554,3597554,3600000,2446,3600000,,,0,0,0,,110,,,2541.2766,27377,2,2446,-1458.723404255319,4.074074074074074,12.230532189370889,99.93205555555555,0.06794444444444445,100.0,0.0
2023-10-17,1697543998200,18,51,52,53,NAC_012,E400022,Second Shift,,3597105,3597105,3600000,2895,3600000,,,0,0,0,,173,,,2173.7905,17845,3,2895,-1826.2094594594596,6.407407407407407,19.237692533301086,99.91958333333332,0.08041666666666666,100.0,0.0
2023-10-17,1697547599491,18,51,52,53,NAC_012,E400022,Second Shift,,3599137,3599137,3600000,863,3600000,,,0,0,0,,172,,,2164.607,17846,3,863,-1835.3931034482757,6.37037037037037,19.115693567652468,99.97602777777777,0.02397222222222222,100.0,0.0
2023-10-17,1697551080548,18,51,52,53,NAC_012,E400022,Second Shift,,3478919,3478919,3600000,121081,3600000,,,0,0,0,,165,,,2166.582,17875,3,121081,-1833.4179104477612,6.111111111111111,18.971410372014986,96.6366388888889,3.3633611111111112,100.0,0.0
2023-10-19,1697752065649,18,51,52,53,NAC_012,E400022,Third Shift,,5057,5057,3600000,0,5057,,,3594943,3594943,3594943,,0,,,2189.0,0,0,3594943,-1811.0,0.0,0.0,0.14047222222222222,99.85952777777779,0.14047225000000454,0.0
2023-11-03,1699030797112,18,51,52,53,NAC_012,E400022,Second Shift,,929952,929952,3600000,129456,1059408,,,2540592,2540592,2540592,,48,,,2231.75,16652,3,2670048,-1768.25,1.7777777777777777,20.646226902033654,25.832,74.168,29.428,0.0
2023-11-03,1699033455339,18,51,52,53,NAC_012,E400022,Second Shift,,2654981,2654981,3600000,358,2655339,,,944661,944661,944661,,138,,,2229.8682,16679,3,945019,-1770.1317829457366,5.111111111111111,20.791109239576482,73.74947222222222,26.250527777777776,73.75941669444445,0.0
2023-11-04,1699077280305,18,51,52,53,NAC_012,E400022,First Shift,,294050,294050,3600000,0,294050,,,3305950,3305950,3305950,,16,,,2208.3333,16580,3,3305950,-1791.6666666666665,0.5925925925925926,21.765005951368817,8.168055555555556,91.83194444444445,8.168055583333338,0.0
2023-11-04,1699081198443,18,51,52,53,NAC_012,E400022,First Shift,,2564947,2564947,3600000,518461,3083408,,,516592,516592,516592,,137,,,2205.9255,16548,3,1035053,-1794.0743801652893,5.074074074074074,21.36496387644657,71.24852777777778,28.751472222222223,85.65022222222223,0.0
2023-11-04,1699084346561,18,51,52,53,NAC_012,E400022,First Shift,,2894713,2894713,3600000,251848,3146561,,,453439,453439,453439,,149,,,2200.711,16487,3,705287,-1799.2890625,5.518518518518518,20.589260489727305,80.40869444444444,19.591305555555554,87.40447225000001,0.0
2023-11-06,1699276713106,18,51,52,53,NAC_012,E400022,Second Shift,,1055008,1055008,3600000,58098,1113106,,,2486894,2486894,2486894,,55,,,2202.9778,16604,3,2544992,-1797.0222222222224,2.037037037037037,20.85292244229428,29.305777777777774,70.69422222222222,30.919611138888897,0.0
2023-11-07,1699329317095,18,51,52,53,NAC_012,E400022,First Shift,,2783,2783,3600000,282905,285688,,,3314312,3314312,3314312,,1,,,,0,0,3597217,,0.037037037037037035,143.7297879985627,0.07730555555555556,99.92269444444445,7.935777777777778,0.0
2023-11-07,1699334313828,18,51,52,53,NAC_012,E400022,First Shift,,3044,3044,3600000,0,3044,,,3596956,3596956,3596956,,0,,,,0,0,3596956,,0.0,0.0,0.08455555555555555,99.91544444444445,0.08455558333332495,0.0
2023-11-07,1699347598106,18,51,52,53,NAC_012,E400022,First Shift,,1654643,1654643,3600000,1894,1656537,,,1943463,1943463,1943463,,57,,,2479.745,23517,2,1945357,-1520.2549019607845,2.111111111111111,13.779407400871365,45.96230555555555,54.03769444444444,46.014916666666664,0.0
2023-11-07,1699351197825,18,51,52,53,NAC_012,E400022,First Shift,,3597365,3597365,3600000,2635,3600000,,,0,0,0,,123,,,2545.1765,25151,2,2635,-1454.8235294117649,4.555555555555555,13.67667723458698,99.92680555555555,0.07319444444444445,100.0,0.0
2023-11-07,1699354798570,18,51,52,53,NAC_012,E400022,Second Shift,,3527995,3527995,3600000,72005,3600000,,,0,0,0,,137,,,2208.531,19846,2,72005,-1791.4690265486724,5.074074074074074,15.532901832343867,97.9998611111111,2.000138888888889,100.0,0.0
2023-11-07,1699358398226,18,51,52,53,NAC_012,E400022,Second Shift,,3597476,3597476,3600000,2524,3600000,,,0,0,0,,140,,,2233.1638,21521,2,2524,-1766.8362068965516,5.185185185185185,15.566469380198782,99.92988888888888,0.07011111111111111,100.0,0.0
2023-11-07,1699361998440,18,51,52,53,NAC_012,E400022,Second Shift,,3534657,3534657,3600000,65343,3600000,,,0,0,0,,142,,,2366.1323,20709,2,65343,-1633.8677685950415,5.2592592592592595,16.069451717663128,98.18491666666667,1.8150833333333334,100.0,0.0
2023-11-07,1699365599240,18,51,52,53,NAC_012,E400022,Second Shift,,3598611,3598611,3600000,1389,3600000,,,0,0,0,,157,,,2176.2598,19353,3,1389,-1823.7401574803148,5.814814814814815,17.451177690503364,99.96141666666666,0.03858333333333334,100.0,0.0
2023-11-07,1699369019490,18,51,52,53,NAC_012,E400022,Second Shift,,3418081,3418081,3600000,181919,3600000,,,0,0,0,,157,,,2164.7024,17829,3,181919,-1835.2977099236641,5.814814814814815,18.37288232783249,94.94669444444445,5.053305555555555,100.0,0.0
2023-11-08,1699412397965,18,51,52,53,NAC_012,E400022,First Shift,,1118501,1118501,3600000,2035,1120536,,,2479464,2479464,2479464,,52,,,2162.932,17849,3,2481499,-1837.068181818182,1.9259259259259258,18.5963177502747,31.06947222222222,68.93052777777777,31.126,0.0
2023-11-08,1699415997830,18,51,52,53,NAC_012,E400022,First Shift,,3597736,3597736,3600000,2264,3600000,,,0,0,0,,161,,,2171.4307,19418,3,2264,-1828.5692307692307,5.962962962962963,17.900146091875555,99.93711111111111,0.06288888888888888,100.0,0.0
2023-11-08,1699419598537,18,51,52,53,NAC_012,E400022,First Shift,,3526654,3526654,3600000,73346,3600000,,,0,0,0,,141,,,2250.6355,20294,2,73346,-1749.3644067796608,5.222222222222222,15.992496003293773,97.9626111111111,2.037388888888889,100.0,0.0
2023-11-08,1699423198285,18,51,52,53,NAC_012,E400022,First Shift,,3597312,3597312,3600000,2688,3600000,,,0,0,0,,147,,,2264.7651,19773,2,2688,-1735.2347826086957,5.444444444444445,16.345538001707943,99.92533333333333,0.07466666666666666,100.0,0.0
2023-11-08,1699426767888,18,51,52,53,NAC_012,E400022,First Shift,,3495926,3495926,3600000,104074,3600000,,,0,0,0,,138,,,2224.384,20536,2,104074,-1775.6160714285716,5.111111111111111,15.78980790783329,97.10905555555556,2.8909444444444445,100.0,0.0
2023-11-08,1699428282800,18,51,52,53,NAC_012,E400022,First Shift,,1258259,1258259,3600000,224541,1482800,,,2117200,2117200,2117200,,53,,,2210.5122,19701,2,2341741,-1789.4878048780488,1.962962962962963,16.84867741856009,34.95163888888889,65.0483611111111,41.18888891666667,0.0
2023-11-08,1699432372730,18,51,52,53,NAC_012,E400022,First Shift,,1478414,1478414,3600000,494316,1972730,,,1627270,1627270,1627270,,57,,,2263.6956,22284,2,2121586,-1736.304347826087,2.111111111111111,15.421931881056322,41.067055555555555,58.932944444444445,54.79805558333333,0.0
2023-11-10,1699617710873,18,51,52,53,NAC_012,E400022,Second Shift,,0,0,3600000,110873,110873,,,3489127,3489127,3489127,,0,,,,0,0,3600000,,0.0,0.0,0.0,100.0,3.079805583333338,0.0
2023-11-11,1699670933892,18,51,52,53,NAC_012,E400022,First Shift,,256579,256579,3600000,0,256579,,,3343421,3343421,3343421,,8,,,2139.0,31108,2,3343421,-1861.0,0.2962962962962963,12.471792313478499,7.127194444444444,92.87280555555556,7.127194472222227,0.0
2023-11-11,1699674859069,18,51,52,53,NAC_012,E400022,First Shift,,0,0,3600000,0,0,,,3600000,3600000,3600000,,0,,,,0,0,3600000,,0.0,0.0,0.0,100.0,0.0000000277777823,0.0
2023-11-11,1699678799545,18,51,52,53,NAC_012,E400022,First Shift,,821111,821111,3600000,455,821566,,,2778434,2778434,2778434,,37,,,2142.4375,18961,3,2778889,-1857.5625,1.3703703703703705,18.02435967853311,22.808638888888886,77.1913611111111,22.821277777777777,0.0
2023-11-11,1699682314186,18,51,52,53,NAC_012,E400022,First Shift,,3442198,3442198,3600000,157802,3600000,,,0,0,0,,136,,,2157.8623,20036,2,157802,-1842.137614678899,5.037037037037037,15.803855559732474,95.61661111111111,4.383388888888889,100.0,0.0
2023-11-11,1699685998725,18,51,52,53,NAC_012,E400022,First Shift,,3380356,3380356,3600000,219644,3600000,,,0,0,0,,126,,,2143.94,19721,2,219644,-1856.06,4.666666666666667,14.90967223570535,93.89877777777778,6.101222222222223,100.0,0.0
2023-11-11,1699689598864,18,51,52,53,NAC_012,E400022,First Shift,,3595160,3595160,3600000,4840,3600000,,,0,0,0,,164,,,2187.1973,17850,3,4840,-1812.8028169014083,6.074074074074074,18.246753969225292,99.86555555555555,0.13444444444444445,100.0,0.0
2023-11-11,1699693199641,18,51,52,53,NAC_012,E400022,First Shift,,3598644,3598644,3600000,1356,3600000,,,0,0,0,,166,,,2151.6467,17828,3,1356,-1848.3533834586465,6.148148148148148,18.451394469694694,99.96233333333333,0.03766666666666667,100.0,0.0
2023-11-11,1699696799804,18,51,52,53,NAC_012,E400022,First Shift,,3598028,3598028,3600000,1972,3600000,,,0,0,0,,155,,,2159.1318,19137,3,1972,-1840.8682170542634,5.7407407407407405,17.23166134338032,99.94522222222221,0.05477777777777778,100.0,0.0
2023-11-11,1699699583104,18,51,52,53,NAC_012,E400022,Second Shift,,2781166,2781166,3600000,1938,2783104,,,816896,816896,816896,,117,,,2150.1667,19373,3,818834,-1849.8333333333335,4.333333333333333,16.827474519679875,77.25461111111112,22.74538888888889,77.30844447222223,0.0
2023-11-18,1700291365220,18,51,52,53,NAC_012,E400022,First Shift,,10985,10985,3600000,0,10985,,,3589015,3589015,3589015,,0,,,,0,0,3589015,,0.0,0.0,0.3051388888888889,99.69486111111111,0.3051389166666712,0.0
2023-11-19,1700377198427,18,51,52,53,NAC_012,E400022,First Shift,,1256409,1256409,3600000,1573,1257982,,,2342018,2342018,2342018,,58,,,2202.6123,17812,3,2343591,-1797.387755102041,2.1481481481481484,18.46532458777357,34.90025,65.09975,34.94394444444445,0.0
2023-11-19,1700380798939,18,51,52,53,NAC_012,E400022,First Shift,,3588339,3588339,3600000,11661,3600000,,,0,0,0,,157,,,2166.8467,19554,3,11661,-1833.1532258064517,5.814814814814815,17.501133532812812,99.67608333333334,0.3239166666666667,100.0,0.0
2023-11-19,1700384399353,18,51,52,53,NAC_012,E400022,First Shift,,3598243,3598243,3600000,1757,3600000,,,0,0,0,,172,,,2160.0945,17865,3,1757,-1839.9054054054054,6.37037037037037,19.120442949517304,99.95119444444444,0.04880555555555555,100.0,0.0
2023-11-19,1700387798116,18,51,52,53,NAC_012,E400022,First Shift,,3396598,3396598,3600000,203402,3600000,,,0,0,0,,161,,,2164.6619,17857,3,203402,-1835.3382352941176,5.962962962962963,18.96014777138772,94.34994444444445,5.650055555555555,100.0,0.0
2023-11-19,1700391324282,18,51,52,53,NAC_012,E400022,Second Shift,,1465115,1465115,3600000,275718,1740833,,,1859167,1859167,1859167,,93,,,2165.5833,17861,3,2134885,-1834.4166666666665,3.4444444444444446,25.39049835678428,40.69763888888889,59.30236111111111,48.35647222222222,0.0
2023-11-20,1700451052123,18,51,52,53,NAC_012,E400022,First Shift,,0,0,3600000,0,0,,,3600000,3600000,3600000,,1,,,,0,59999990,3600000,,0.037037037037037035,0.0,0.0,100.0,0.0000000277777823,0.0
2023-11-20,1700456219245,18,51,52,53,NAC_012,E400022,First Shift,,0,0,3600000,579325,579325,,,3020675,3020675,3020675,,0,,,,0,0,3600000,,0.0,0.0,0.0,100.0,16.09236111111111,0.0
2023-11-20,1700459843268,18,51,52,53,NAC_012,E400022,First Shift,,0,0,3600000,156732,156732,,,3443268,3443268,3443268,,1,,,,0,0,3600000,,0.037037037037037035,0.0,0.0,100.0,4.353666666666666,0.0
2023-11-20,1700463405637,18,51,52,53,NAC_012,E400022,First Shift,,0,0,3600000,194363,194363,,,3405637,3405637,3405637,,0,,,,0,0,3600000,,0.0,0.0,0.0,100.0,5.3989722222222225,0.0
2023-11-20,1700464348482,18,51,52,53,NAC_012,E400022,First Shift,,0,0,3600000,142451,142451,,,3457549,3457549,3457549,,1,,,,0,0,3600000,,0.037037037037037035,0.0,0.0,100.0,3.9569722499999918,0.0
2023-11-20,1700485198512,18,51,52,53,NAC_012,E400022,Second Shift,,55477,55477,3600000,1488,56965,,,3543035,3543035,3543035,,3,,,2185.0,17960,3,3544523,-1815.0,0.1111111111111111,21.630585648106422,1.5410277777777779,98.45897222222222,1.582361111111111,0.0
2023-11-20,1700488794802,18,51,52,53,NAC_012,E400022,Second Shift,,3591704,3591704,3600000,8296,3600000,,,0,0,0,,161,,,2157.128,17850,3,8296,-1842.8721804511279,5.962962962962963,17.930208057234115,99.76955555555556,0.23044444444444445,100.0,0.0
2023-11-21,1700534910313,18,51,52,53,NAC_012,E400022,First Shift,,0,0,3600000,0,0,,,3600000,3600000,3600000,,0,,,,0,0,3600000,,0.0,0.0,0.0,100.0,0.0000000277777823,0.0
2023-11-21,1700539008609,18,51,52,53,NAC_012,E400022,First Shift,,0,0,3600000,191391,191391,,,3408609,3408609,3408609,,0,,,,0,0,3600000,,0.0,0.0,0.0,100.0,5.316416666666667,0.0
2023-11-21,1700541009358,18,51,52,53,NAC_012,E400022,First Shift,,27172,27172,3600000,144677,171849,,,3428151,3428151,3428151,,4,,,2252.5,18368,1,3572828,-1747.5,0.14814814814814814,58.884145443839245,0.7547777777777778,99.24522222222222,4.773583361111116,0.0
2023-11-21,1700547517826,18,51,52,53,NAC_012,E400022,First Shift,,754428,754428,3600000,0,754428,,,2845572,2845572,2845572,,35,,,2183.8,17822,3,2845572,-1816.1999999999998,1.2962962962962963,18.557105515701963,20.956333333333333,79.04366666666667,20.956333361111103,0.0
2023-11-21,1700553540776,18,51,52,53,NAC_012,E400022,First Shift,,0,0,3600000,373192,373192,,,3226808,3226808,3226808,,0,,,,0,0,3600000,,0.0,0.0,0.0,100.0,10.366444444444445,0.0
2023-11-21,1700556838215,18,51,52,53,NAC_012,E400022,First Shift,,0,0,3600000,210028,210028,,,3389972,3389972,3389972,,0,,,,0,0,3600000,,0.0,0.0,0.0,100.0,5.834111138888893,0.0
2023-11-21,1700559597890,18,51,52,53,NAC_012,E400022,First Shift,,0,0,3600000,0,0,,,3600000,3600000,3600000,,0,,,,0,0,3600000,,0.0,0.0,0.0,100.0,0.0000000277777823,0.0
2023-11-21,1700563763485,18,51,52,53,NAC_012,E400022,Second Shift,,668536,668536,3600000,0,668536,,,2931464,2931464,2931464,,33,,,2176.5715,17850,3,2931464,-1823.4285714285716,1.2222222222222223,19.744636040542318,18.570444444444444,81.42955555555555,18.570444472222228,0.0
2023-11-22,1700621087833,18,51,52,53,NAC_012,E400022,First Shift,,467135,467135,3600000,79191,546326,,,3053674,3053674,3053674,,20,,,2170.3333,17831,2,3132865,-1829.6666666666665,0.7407407407407407,17.125670309439457,12.975972222222223,87.02402777777777,15.175722250000005,0.0
2023-11-22,1700624281768,18,51,52,53,NAC_012,E400022,First Shift,,0,0,3600000,4342,4342,,,3595658,3595658,3595658,,0,,,,0,0,3600000,,0.0,0.0,0.0,100.0,0.12061113888889344,0.0
2023-11-22,1700628387870,18,51,52,53,NAC_012,E400022,First Shift,,0,0,3600000,0,0,,,3600000,3600000,3600000,,0,,,,0,0,3600000,,0.0,0.0,0.0,100.0,0.0000000277777823,0.0
2023-11-22,1700629584211,18,51,52,53,NAC_012,E400022,First Shift,,0,0,3600000,0,0,,,3600000,3600000,3600000,,0,,,,0,0,3600000,,0.0,0.0,0.0,100.0,0.0000000277777823,0.0
2023-11-22,1700643595775,18,51,52,53,NAC_012,E400022,First Shift,,2208321,2208321,3600000,403212,2611533,,,988467,988467,988467,,53,,,2225.5386,35382,1,1391679,-1774.4615384615386,1.962962962962963,9.600053615393776,61.34225,38.65775,72.54258333333334,0.0
